"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-23","5.14"," 1254","0.00",,,,"77","58","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-24","4.70"," 1300","0.00",,,,"74","58","  240","  250","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-25","4.47"," 1234","0.00",,,,"75","58","  230","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-26","4.03"," 0008","0.00",,,,"77","59","  240","  230","12.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-27","4.70"," 1249","0.00",,,,"76","60","  260","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-28","4.25"," 1303","0.00",,,,"75","60","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-29","4.47"," 1318","0.00",,,,"73","59","  250","  250","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-30","4.92"," 1315","0.00",,,,"76","61","  210","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-07-31","5.37"," 1614","0.00",,,,"77","60","  260","  280","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-01","5.82"," 1338","0.00",,,,"74","60","  260","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-02","3.80"," 1247","0.00",,,,"73","59","  240","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-03","3.36"," 1422","0.00",,,,"76","56","  230","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-04","4.25"," 1420","0.00",,,,"81","55","  260","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-05","4.47"," 1353","0.00",,,,"80","58","  260","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-06","5.37"," 1431","0.00",,,,"74","57","  230","  230","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-07","5.37"," 1436","0.00",,,,"74","57","  240","  280","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-08","4.92"," 0234","0.00",,,,"74","54","  230","   60","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-09","4.70"," 1403","0.00",,,,"73","56","  220","  220","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-10","4.25"," 1352","0.00",,,,"73","58","  220","  220","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-11","4.03"," 1509","0.00",,,,"70","59","  260","  270","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-12","3.80"," 1418","0.00",,,,"72","58","  220","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-13","4.47"," 1411","0.00",,,,"73","59","  220","  230","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-14","5.37"," 1408","0.00",,,,"74","60","  270","  270","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-15","5.59"," 1441","0.00",,,,"74","57","  270","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-16","4.03"," 1326","0.00",,,,"72","57","  230","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-17","3.80"," 1303","0.00",,,,"71","57","  270","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-18","4.25"," 1424","0.00",,,,"70","58","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-19","4.25"," 1419","0.00",,,,"72","58","  210","  210","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-20","4.03"," 1439","0.00",,,,"70","59","  270","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-21","4.92"," 2144","0.00",,,,"75","55","  200","  200","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-22","5.59"," 1314","0.00",,,,"83","64","  220","  200","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-23","5.37"," 0901","0.00",,,,"78","60","  220","  320","14.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-24","3.58"," 1150","0.00",,,,"75","56","  270","  240","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-25","3.80"," 1359","0.00",,,,"82","52","  240","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-26","3.80"," 1353","0.00",,,,"82","52","  230","  280","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-27","4.03"," 1436","0.00",,,,"91","57","  250","  250","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-28","3.13"," 1809","0.00",,,,"86","59","  290","  290","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-29","4.03"," 1224","0.00",,,,"90","60","  220","  210","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-30","3.80"," 1301","0.00",,,,"89","58","  270","  260","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-08-31","4.70"," 1156","0.00",,,,"83","59","  250","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-01","3.58"," 1306","0.00",,,,"84","60","  230","  230","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-02","3.80"," 1258","0.00",,,,"89","65","  210","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-03","3.80"," 1234","0.00",,,,"87","66","  230","  230","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-04","3.80"," 1336","0.00",,,,"89","65","  270","  270","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-05","3.80"," 0043","0.00",,,,"77","60","  270","  210","13.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-06","3.80"," 1238","0.00",,,,"79","57","  240","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-07","4.70"," 1316","0.00",,,,"78","57","  210","  250","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-08","4.92"," 1135","0.00",,,,"77","59","  220","  230","13.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-09","4.25"," 1429","0.00",,,,"79","57","  270","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-10","3.58"," 1531","0.00",,,,"81","58","  270","  280","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-11","3.58"," 1307","0.00",,,,"76","62","  280","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-12","4.47"," 2233","0.00",,,,"73","63","  220","  160","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-13","5.14"," 1350","0.00",,,,"73","62","  270","  220","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-14","4.25"," 1338","0.00",,,,"73","60","  210","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-15","4.47"," 1536","0.00",,,,"77","56","  260","  260","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-16","3.36"," 1306","0.00",,,,"78","58","  230","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-17","3.58"," 1454","0.00",,,,"79","57","  240","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-18","4.03"," 1450","0.00",,,,"78","59","  230","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-19","3.36"," 1547","0.00",,,,"77","63","  270","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-20","3.58"," 1528","0.00",,,,"74","62","  270","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-21","3.13"," 1212","0.00",,,,"73","61","  240","  260","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-22","2.91"," 1223","0.00",,,,"75","58","  260","  260","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-23","3.58"," 1319","0.01",,,,"85","54","  250","  300","10.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-24","3.58"," 1352","0.00",,,,"90","57","  200","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-25","3.13"," 1330","0.00",,,,"87","56","  230","  260","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-26","4.47"," 1239","0.00",,,,"84","57","  220","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-27","3.80"," 0927","0.00",,,,"74","61","  220","  210","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-28","4.03"," 1446","0.00",,,,"72","62","  250","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-29","4.92"," 1117","0.00",,,,"72","58","  230","  230","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-09-30","4.25"," 1432","0.00",,,,"78","54","  290","  280","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-01","11.63"," 0844","0.00",,,,"92","57","   70","   70","32.0","42.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-02","4.25"," 1337","0.00",,,,"82","52","  200","  200","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-03","5.82"," 1412","0.00",,,,"73","48","  260","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-04","10.74"," 1556","0.00",,,,"67","49","  260","  280","33.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-05","6.04"," 1324","0.00",,,,"67","47","  270","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-06","5.37"," 1519","0.00",,,,"70","46","  260","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-07","5.82"," 1321","0.00",,,,"68","48","  220","  220","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-08","4.47"," 1322","0.00",,,,"70","47","  250","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-09","4.70"," 1341","0.00",,,,"69","49","  270","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-10","5.14"," 0329","0.00",,,,"68","57","  260","  280","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-11","3.80"," 1435","0.00",,,,"66","54","  210","  240","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-12","5.82"," 0303","0.00",,,,"67","56","  200","  340","16.1","63.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-13","9.62"," 1646","0.15",,,,"67","58","  180","  170","18.1","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-14","5.82"," 0014","0.26",,,,"69","64","  180","  180","16.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-15","2.91"," 1237","0.00",,,,"77","63","  200","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-16","6.49"," 1048","0.00",,,,"100","61","   70","   60","21.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-17","3.36"," 1202","0.00",,,,"83","59","  260","  270","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-18","4.70"," 1348","0.00",,,,"70","61","  270","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-19","6.04"," 1851","0.00",,,,"71","58","  280","  270","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-20","6.04"," 0126","0.00",,,,"74","54","  260","   30","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-21","4.92"," 1318","0.00",,,,"82","50","  270","  280","19.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-22","3.58"," 1203","0.00",,,,"75","51","  200","  230","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-23","2.46"," 1419","0.00",,,,"81","50","  210","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-24","2.68"," 1223","0.00",,,,"74","52","  220","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-25","4.47"," 1426","0.00",,,,"85","54","  210","  220","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-26","7.16"," 1039","0.00",,,,"91","54","   70","   90","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-27","8.50"," 1547","0.00",,,,"77","51","  290","  310","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-28","8.95"," 0318","0.00",,,,"68","44","  310","  330","21.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-29","8.28"," 0940","0.00",,,,"74","40","   70","   70","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-30","2.91"," 0109","0.00",,,,"71","44","  280","  330","47.0","121.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-10-31","3.58"," 0219","0.00",,,,"77","46","  220","  150","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-01","2.91"," 2330","0.00",,,,"75","49","  120","  210","10.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-02","2.91"," 1307","0.00",,,,"77","48","  230","  230","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-03","2.68"," 0149","0.00",,,,"76","48","   20","  340","13.0","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-04","3.58"," 1518","0.00",,,,"66","49","  280","  280","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-05","5.82"," 1543","0.00",,,,"68","53","  260","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-06","3.80"," 0217","0.00",,,,"67","47","  170","  210","38.9","79.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-07","3.36"," 1206","0.00",,,,"66","46","  230","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-08","2.91"," 1124","0.00",,,,"67","45","  230","  220","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-09","2.24"," 1156","0.00",,,,"70","47","  230","  230","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-10","2.24"," 2053","0.00",,,,"77","46","  270","   90","8.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-11","1.79"," 2205","0.00",,,,"69","51","  210","  330","10.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-12","2.91"," 0621","0.00",,,,"68","49","  260","  210","13.0","53.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-13","5.59"," 2146","0.00",,,,"68","45","  260","   80","18.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-14","4.25"," 1351","0.00",,,,"66","39","  240","  230","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-15","11.18"," 1101","0.00",,,,"74","39","   60","   70","30.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-16","8.50"," 1157","0.00",,,,"79","46","   80","   70","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-17","3.80"," 1422","0.00",,,,"74","42","  270","  270","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-18","4.25"," 1218","0.00",,,,"66","39","   60","  210","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-19","5.37"," 1134","0.00",,,,"82","41","   70","   80","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-20","4.47"," 1225","0.00",,,,"67","40","  240","  230","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-21","3.80"," 1322","0.00",,,,"64","41","  230","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-22","2.68"," 1302","0.00",,,,"67","39","  210","  220","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-23","12.75"," 2029","0.00",,,,"79","39","   70","   60","30.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-24","14.76"," 1239","0.00",,,,"79","51","   50","   40","36.0","42.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-25","13.87"," 1350","0.00",,,,"82","51","   50","   60","31.1","40.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-26","8.72"," 0925","0.00",,,,"85","47","   70","   70","21.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-27","6.93"," 2232","0.00",,,,"66","43","  270","  290","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-28","4.92"," 2043","0.00",,,,"64","43","  290","  330","19.9","82.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-29","5.82"," 1314","0.00",,,,"73","39","  280","  280","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-11-30","5.82"," 0714","0.00",,,,"78","38","   50","   60","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-01","4.03"," 1415","0.00",,,,"63","36","  260","  260","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-02","3.80"," 1619","0.00",,,,"63","41","  280","  280","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-03","3.58"," 1243","0.00",,,,"63","38","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-04","4.47"," 0106","0.00",,,,"70","38","  230","   30","13.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-05","4.03"," 1644","0.00",,,,"58","40","  260","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-06","4.70"," 0359","0.00",,,,"58","43","  210","   10","14.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-07","9.84"," 1815","0.64",,,,"52","42","  290","  290","30.0","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-08","6.04"," 0018","0.00",,,,"53","35","  280","  270","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-09","6.71"," 1035","0.00",,,,"59","37","   60","   70","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-10","4.47"," 2123","0.31",,,,"58","36","   80","   70","19.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-11","7.83"," 0217","0.08",,,,"57","48","   60","   50","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-12","7.61"," 1935","0.40",,,,"59","53","  220","  210","21.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-13","7.61"," 0016","0.22",,,,"61","47","  270","  260","25.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-14","3.58"," 1237","0.00",,,,"60","42","  230","  220","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-15","4.92"," 0656","0.00",,,,"70","43","   90","  270","15.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-16","3.80"," 1446","0.00",,,,"70","43","  290","  290","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-17","4.92"," 1132","0.00",,,,"78","43","   60","   60","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-18","7.61"," 1112","0.00",,,,"80","47","   70","   60","19.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-19","16.55"," 0835","0.00",,,,"78","57","   80","   60","28.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-20","4.03"," 1427","0.00",,,,"72","45","   80","  260","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-21","1.79"," 2040","0.00",,,,"61","45","   80","   80","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-22","13.42"," 0455","0.00",,,,"62","40","  290","  300","35.1","42.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-23","3.58"," 1101","0.00",,,,"67","32","  280","  330","12.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-24","3.58"," 1134","0.00",,,,"70","33","  240","  120","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-25","5.37"," 0212","0.00",,,,"62","37","  100","  150","40.0","74.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-26","4.03"," 1834","0.00",,,,"59","38","   70","   80","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-27","3.36"," 2300","0.00",,,,"61","36","   70","   40","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-28","12.75"," 1146","0.00",,,,"68","48","   70","   60","29.1","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-29","3.80"," 2342","0.00",,,,"63","41","  210","  270","12.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-30","1.79"," 0036","0.00",,,,"54","41","   80","  140","12.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2009-12-31","4.92"," 1027","0.00",,,,"69","38","   80","   70","21.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-01","2.01"," 1422","0.00",,,,"68","41","  280","  280","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-02","8.05"," 2112","0.00",,,,"78","42","   80","   80","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-03","8.95"," 0853","0.00",,,,"79","49","   80","   90","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-04","5.59"," 0356","0.00",,,,"77","43","   70","   80","18.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-05","3.36"," 1038","0.00",,,,"76","42","  270","   40","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-06","2.46"," 1343","0.00",,,,"68","43","  230","  230","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-07","3.58"," 1447","0.00",,,,"68","41","   80","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-08","3.58"," 1250","0.00",,,,"78","44","   90","   90","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-09","7.83"," 2139","0.00",,,,"76","52","  290","  290","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-10","3.36"," 0234","0.00",,,,"71","46","  230","  330","13.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-11","6.26"," 0055","0.00",,,,"81","48","  320","  330","38.0","136.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-12","2.46"," 2211","0.00",,,,"66","42","  210","  340","12.1","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2010-01-13","5.37"," 1559","0.08",,,,"63","48","  280","  280","15.0","18.1"
