"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-05","5.59"," 1124"," 1121","0.00",,,"59","67","50","  210","  200","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-06","4.47"," 1446"," 1422","0.00",,,"58","62","53","  260","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-07","3.58"," 1435"," 1434","0.00",,,"58","66","49","  240","  240","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-08","5.37"," 1643"," 1309","0.00",,,"59","70","47","  250","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-09","5.37"," 1213"," 1511","0.00",,,"57","69","44","  260","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-10","5.14"," 1303"," 1255","0.00",,,"58","69","47","  220","  230","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-11","5.37"," 1246"," 1250","0.00",,,"61","75","47","  220","  240","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-12","4.70"," 1127"," 1125","0.00",,,"63","76","50","  230","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-13","9.62"," 1747"," 1746","0.00",,,"58","68","48","  270","  270","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-14","9.84"," 1602"," 1531","0.00",,,"59","65","52","  270","  270","23.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-15","6.04"," 1311"," 1311","0.00",,,"58","66","49","  220","  220","17.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-16","7.61"," 1319"," 1320","0.00",,,"59","66","52","  200","  210","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-17","9.62"," 1001"," 0959","1.48",,,"56","60","52","  190","  190","28.0","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-18","7.61"," 0323"," 0320","0.35",,,"56","62","49","  320","  320","21.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-19","5.82"," 1554"," 1604","0.00",,,"57","66","47","  210","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-20","4.92"," 1610"," 1221","0.01",,,"60","71","49","  250","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-21","6.04"," 1332"," 1332","0.00",,,"61","69","52","  230","  230","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-22","5.59"," 1510"," 1238","0.00",,,"60","66","53","  240","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-23","5.37"," 1518"," 1353","0.00",,,"59","66","51","  200","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-24","4.47"," 1444"," 1310","0.00",,,"61","73","48","  250","  250","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-25","5.14"," 1338"," 1334","0.00",,,"66","80","52","  260","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-26","3.58"," 1146"," 1128","0.02",,,,,,"  240","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-27","6.04"," 1450"," 1440","0.00",,,"62","71","52","  250","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-28","5.82"," 1630"," 1555","0.00",,,"59","67","51","  240","  260","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-29","5.82"," 1508"," 1508","0.00",,,"61","77","45","  260","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-04-30","5.59"," 1541"," 1542","0.00",,,"65","82","48","  270","  260","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-01","4.70"," 1433"," 1434","0.00",,,"65","77","52","  260","  280","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-02","4.25"," 1312"," 1249","0.00",,,"65","77","52","  250","  230","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-03","5.59"," 1148"," 1228","0.00",,,"62","72","52","  220","  210","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-04","4.25"," 1721"," 1544","0.00",,,"63","69","56","  250","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-05","4.92"," 1306"," 1305","0.00",,,"62","68","55","  250","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-06","4.70"," 1635"," 1623","0.00",,,"61","70","52","  270","  270","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-07","6.93"," 1829"," 1729","0.00",,,"62","71","52","  250","  250","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-08","5.59"," 1422"," 1658","0.00",,,"66","73","58","  240","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-09","5.82"," 1351"," 1349","0.00",,,"64","72","56","  190","  200","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-10","8.50"," 1513"," 1559","0.00",,,"62","70","53","  250","  240","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-11","7.38"," 1416"," 1415","0.00",,,"60","72","48","  260","  260","23.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-12","6.49"," 0900"," 0859","0.00",,,"64","81","46","   70","   70","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-13","5.59"," 1528"," 1525","0.00",,,"60","73","46","  260","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-14","5.59"," 1406"," 1356","0.00",,,"60","70","49","  260","  250","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-15","9.40"," 1642"," 1354","0.02",,,"62","71","52","  270","  270","21.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-16","12.30"," 1354"," 1354","0.00",,,"61","69","52","  270","  280","28.0","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-17","5.59"," 1405"," 1318","0.00",,,"59","69","49","  220","  220","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-18","5.59"," 1532"," 1225","0.00",,,"62","74","50","  260","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-19","4.70"," 1137"," 1147","0.00",,,"66","79","53","  220","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-20","5.14"," 1206"," 1452","0.00",,,"67","78","56","  210","  210","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-21","5.14"," 1337"," 1306","0.00",,,"67","78","55","  220","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-22","6.49"," 1437"," 1408","0.00",,,"67","73","60","  240","  240","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-23","6.93"," 1617"," 1610","0.00",,,"68","74","61","  190","  200","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-24","5.37"," 1336"," 1336","0.00",,,"68","73","62","  210","  200","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-25","6.49"," 1338"," 1338","0.00",,,"63","69","57","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-26","5.14"," 1348"," 1348","0.00",,,"64","74","53","  220","  210","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-27","4.70"," 1359"," 1225","0.00",,,"69","82","56","  230","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-28","4.70"," 1322"," 1324","0.00",,,"72","85","59","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-29","6.04"," 1236"," 1235","0.00",,,"68","76","60","  250","  260","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-30","5.37"," 1528"," 1521","0.00",,,"64","72","56","  220","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-05-31","4.92"," 1606"," 1556","0.00",,,"65","74","56","  230","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-01","5.82"," 1422"," 1422","0.00",,,"65","75","55","  230","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-02","6.26"," 1657"," 1656","0.00",,,"68","75","60","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-03","5.59"," 1437"," 1138","0.00",,,"66","74","58","  270","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-04","6.49"," 1522"," 1520","0.00",,,"64","72","55","  240","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-05","5.37"," 1124"," 1352","0.00",,,"64","76","52","  270","  270","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-06","5.59"," 1401"," 1400","0.00",,,"66","77","54","  240","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-07","7.61"," 1843"," 1519","0.00",,,"65","75","54","  270","  230","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-08","8.50"," 1639"," 1646","0.00",,,"64","72","55","  260","  250","28.0","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-09","5.59"," 1408"," 1203","0.00",,,"62","73","51","  230","  220","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-10","5.82"," 1058"," 1045","0.00",,,"64","74","53","  210","  200","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-11","5.37"," 1449"," 1400","0.00",,,"65","76","54","  240","  230","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-12","4.92"," 1349"," 1540","0.00",,,"67","79","54","  220","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-13","5.82"," 1204"," 1110","0.00",,,"70","81","58","  250","  210","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-14","6.71"," 1336"," 1340","0.00",,,"69","74","63","  240","  230","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-15","5.37"," 1547"," 1432","0.00",,,"70","76","63","  230","  240","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-16","5.14"," 1420"," 1403","0.00",,,"68","72","63","  200","  200","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-17","6.26"," 1201"," 1246","0.00",,,"68","73","63","  210","  210","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-18","7.16"," 1517"," 1554","0.00",,,"68","73","63","  210","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-19","6.26"," 1318"," 1256","0.00",,,"69","75","62","  210","  220","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-20","5.59"," 1604"," 1339","0.00",,,"68","76","60","  230","  250","14.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-21","4.70"," 1454"," 1425","0.00",,,"68","73","63","  240","  240","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-22","6.04"," 1420"," 1327","0.00",,,"70","76","63","  230","  220","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-23","6.26"," 1231"," 1225","0.00",,,"71","77","64","  200","  200","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-24","6.93"," 1256"," 1319","0.00",,,"69","76","61","  220","  200","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-25","5.59"," 1742"," 1145","0.00",,,"72","83","61","  270","  230","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-26","5.82"," 1530"," 1409","0.00",,,"71","80","61","  260","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-27","5.14"," 1445"," 1219","0.00",,,"72","79","64","  270","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-28","5.59"," 1419"," 1343","0.00",,,"71","78","63","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-29","5.82"," 1543"," 1554","0.00",,,"70","77","63","  270","  260","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-06-30","4.70"," 1533"," 1451","0.00",,,"69","76","62","  230","  250","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-01","4.70"," 1558"," 1556","0.00",,,"69","76","62","  260","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-02","5.59"," 1452"," 1343","0.00",,,"68","75","61","  260","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-04","6.71"," 1751"," 1719","0.00",,,"64","74","54","  250","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-05","5.59"," 1620"," 1307","0.00",,,"63","73","53","  260","  260","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-06","6.04"," 1650"," 1559","0.00",,,"65","74","55","  260","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-07","5.37"," 1416"," 1439","0.00",,,"66","74","57","  260","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-08","5.59"," 1723"," 1419","0.00",,,"64","75","53","  250","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-09","5.82"," 1438"," 1211","0.00",,,"64","73","55","  220","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-10","6.04"," 1607"," 1426","0.00",,,"68","74","61","  250","  240","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-11","5.59"," 1554"," 1553","0.00",,,"65","73","57","  220","  220","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-12","5.37"," 1707"," 1419","0.00",,,"65","74","55","  270","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-13","5.37"," 1500"," 1614","0.00",,,"63","74","52","  260","  260","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-14","5.37"," 1617"," 1421","0.00",,,"64","76","52","  250","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-15","5.37"," 1459"," 1517","0.00",,,"66","74","57","  250","  230","14.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-16","4.25"," 1526"," 1614","0.00",,,"65","73","56","  260","  250","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-17","5.37"," 1623"," 1434","0.00",,,"65","76","54","  250","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-18","4.47"," 1342"," 1322","0.00",,,"67","80","54","  250","  240","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-19","4.70"," 1341"," 1304","0.00",,,"69","82","55","  240","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-20","4.70"," 1604"," 1608","0.00",,,"67","79","55","  240","  240","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-21","5.14"," 1313"," 1318","0.00",,,"66","76","56","  230","  240","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-22","4.70"," 1344"," 1355","0.00",,,"66","77","54","  220","  230","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-23","5.37"," 1426"," 1130","0.00",,,"71","81","60","  220","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-24","4.70"," 1521"," 1512","0.00",,,"68","77","59","  250","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-25","4.70"," 1504"," 1318","0.00",,,"68","76","59","  250","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-26","4.25"," 1151"," 1407","0.00",,,"68","77","58","  220","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-27","5.37"," 1617"," 1404","0.00",,,"69","78","59","  260","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-28","4.92"," 1535"," 1430","0.00",,,"68","78","58","  250","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-29","5.14"," 1603"," 1316","0.00",,,"68","75","61","  250","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-30","4.25"," 1443"," 1348","0.00",,,"69","79","58","  250","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-07-31","5.37"," 1206"," 1220","0.00",,,"72","82","62","  230","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-01","6.04"," 1420"," 1439","0.00",,,"73","81","64","  210","  240","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-02","5.82"," 1430"," 1249","0.00",,,"71","77","64","  200","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-03","4.70"," 1539"," 1514","0.00",,,"70","77","63","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-04","4.70"," 1537"," 1537","0.00",,,"69","77","61","  250","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-05","4.47"," 1120"," 1336","0.00",,,"70","79","60","  250","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-06","4.70"," 1405"," 1441","0.00",,,"68","77","59","  250","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-07","5.59"," 1439"," 1344","0.00",,,"67","77","57","  250","  250","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-08","5.37"," 1321"," 1224","0.00",,,"68","75","61","  250","  240","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-09","4.47"," 1511"," 1317","0.00",,,"68","76","59","  250","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-10","4.25"," 1317"," 1316","0.00",,,"68","81","55","  240","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-11","4.70"," 1129"," 1238","0.00",,,"70","85","54","  230","  240","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-12","4.70"," 1506"," 1324","0.00",,,"69","82","55","  240","  250","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-13","5.14"," 1440"," 1439","0.00",,,"71","85","56","  270","  280","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-14","4.47"," 1239"," 1304","0.00",,,"70","82","58","  230","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-15","3.58"," 1239"," 1248","0.00",,,"72","84","59","  220","  210","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-16","4.47"," 1701"," 1041","0.00",,,"74","87","61","  250","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-17","5.37"," 1257"," 1249","0.00",,,"72","82","61","  220","  210","19.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-18","5.14"," 1440"," 1439","0.00",,,"73","82","63","  260","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-19","5.14"," 1449"," 1058","0.00",,,"70","82","57","  250","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-20","4.92"," 1904"," 1906","0.00",,,"67","79","55","  280","  280","6.9","6.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-21","4.70"," 1457"," 1443","0.00",,,"67","78","56","  260","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-22","4.92"," 1450"," 1147","0.00",,,"70","77","62","  230","  230","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-23","5.59"," 1456"," 1235","0.00",,,"69","77","60","  250","  240","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-24","5.14"," 1431"," 1301","0.00",,,"68","78","58","  250","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-25","4.70"," 1451"," 1450","0.00",,,"70","77","62","  240","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-26","4.47"," 1315"," 1313","0.00",,,"69","77","61","  250","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-27","4.70"," 1524"," 1307","0.00",,,"69","76","61","  250","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-28","4.92"," 1604"," 1601","0.00",,,"70","76","64","  260","  280","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-29","4.70"," 1346"," 1409","0.00",,,"67","69","64","  190","  190","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-30","5.59"," 1451"," 1503","0.00",,,"70","75","64","  250","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-08-31","6.04"," 1713"," 1819","0.00",,,"70","77","63","  270","  270","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-01","6.49"," 1335"," 1334","0.00",,,"67","75","58","  220","  220","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-02","6.04"," 1416"," 1233","0.00",,,"68","75","60","  210","  250","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-03","6.26"," 1615"," 1435","0.00",,,"66","76","56","  250","  210","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-04","5.37"," 1533"," 1413","0.00",,,"66","78","54","  250","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-05",,,,"0.00",,,"0",,,"    0","    0",,"0.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-06","2.91"," 1711"," 1307","0.00",,,,,,"  250","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-07","4.92"," 1246"," 1237","0.00",,,"67","79","55","  250","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2000-09-08","4.47"," 1443"," 1257","0.00",,,"66","73","58","  250","  240","12.1","15.0"
